create_time|ip_location|user_id|nickname|content|isWakeSpammer
1712079914|湖南|1001073400|SC羽胖|光荣属于乌克兰，财富属于美国，女人属于欧洲。|0
1712046664|安徽|7566146162|creeeag|不也一样么|0
1712055996|德国|7111695032|猪蛋大人|这个其实两边差不多，制度几乎是一样的，只不过一个是更寡头，一个更买办|0
1712061645|山东|7893907401|澳洲总督云飞扬壹|乌克兰普通人家的孩子在前线挨炸受冻、高官的孩子在后方灯红酒绿  说句不好听的  到哪都是这样|0
1712070231|广东|3262515680|银湖山总钻风|这种整活搞不好就搬起石头砸自己的脚。谁家不这样？|0
1712083160|四川|7912171231|乌克兰司令部|我来了|0
1712082794|四川|6750634422|在历史的转弯处|海牙正在等待普京，而不是马柳克|1
1712082618|新疆|7156536099|用户7156536099|恐怖主义政权＝俄罗斯|1
1712082503|广东|7822263137|用户7822263137|你法我笑|0
1712082284|江苏|7790751186|用户7790751186|别打了 我真的是兔子|1
1712082123|四川|6750634422|在历史的转弯处|德国制造了卡廷惨案证据确凿|1
1712081884|北京|7910571568|望峰望0000|你们是搞笑的吧，先把海牙通缉犯交出来|1
1712087273|陕西|2915425085|雨瓦特尔|放熊屁很臭的|1
1712083451|浙江|5798456067|阳光l不锈|莫斯科犯罪团伙终将覆灭|0
1712082166|云南|3786843773|德昌的春天|追加逮捕美利堅合眾國現任總統拜登|1
1712088900|福建|5699889292|Layne晴天|很傻很天真|1
1712088614|广东|2172371423|SZ孤独的行者|好像都不靠谱|0
1712086910|江苏|1186029214|障碍赛小窝|这个思想是被烧坏了|1
1712086783|美国|1143837653|平凡APan|理想主义|0
1712086295|广西|7268482102|北海股友|几个菜？|1
1712086266|四川|7619855827|半个赌徒|做梦呢|1
1712085854|青海|5744170084|浪勒个浪尼玛|意淫|1
1712084992|四川|2949890213|云丹泽仁|喝瓜大叶滴。|1
1712083998|安徽|1035985601|开车乱跑kclp|喝多了？|1
1712083599|上海|3509207473|边牧哈里小哈哈|p|1
1712082914|云南|5336430634|rain_common|一条都不会准|1
1712082617|安徽|1794117587|Tjj520a|别光喝酒，吃菜啊|1
1712082512|四川|7823928146|男人本色-1987|确定是预测？而不是幻想！|1
1712081534|浙江|2240264190|JGY59|没一个准的|1
1712081325|浙江|7832145701|tiger-199610|哇哈哈哈|0
1712081177|江苏|3824461907|文仲7|药千万不能停！！！|1
1712081069|江苏|3854057429|就爱铁锅炖鹅|喝多了吧|1
1712080370|甘肃|7802415781|多少事付笑谈中123|意淫自己|1
1712079893|陕西|7540232508|胡杨兆丰|噩梦连连|1
1712019172|重庆|1701664891|莫问今朝a|征兵办负责人是超级肥差，视频曝光后名誉扫地前途完了，若被查到还有其他违法行为必死，去前线还有生还希望|0
1712017163|江西|6776166520|古言股语|男人死了只剩下可怜的女人。|0
1712012673|河北|7340615941|随便吧7340615941|去前线能治好？会不会有啥亲啥？|0
1712051625|黑龙江|7805488969|用户7805488969|也算是个男人，战死就值得原谅|1
1712051431|安徽|7903998545|风花雪月岂不比国事天下事更有意|戴罪立功|0
1712051022|广东|7885360226|用户7885360226|恶心|1
1712048998|广东|3863621748|蓝田玉暖skr|亲完就说:我不去了|0
1712048231|上海|6470520764|用户6470520764|突然想起来，现在战场上乌军女兵众多。那么视频中两位和长官接吻的，是不是为了不上战场呢|0
1712047851|北京|7902451195|用户7902451195|原来被自愿不是本朝特色？|1
1712011426|安徽|7910440862|娱乐大嘴巴9zb|要是没曝光呢，自愿在后方亲吻女同事？|1
1712010948|广东|7291321845|深海-蓝鲸族|求生欲极强，这怕不是个借口|0
1712065171|广东|1791736257|哦芽酥咪|战争无情，可是这新闻为什么有点好笑......|1
1712057842|甘肃|7563090980|涼風今|导弹可要把他盯紧了，他死了可以有效震慑乌军队军官干部。|1
1712055641|广西|7756148644|就看看这回|回复@哇大宋悠:要嘛权力，要嘛多金，两有其一即可为所欲为。|0
1712054800|江苏|2879255860|BloodyMary_677|@BOSTON-369|0
1712054742|广东|1732019412|gzgym|自愿可能去督战队，不自愿就要被派去填线了|0
1712053967|山东|3612300140|明天也不想见你|@我要吃不胖1999 厉害|0
1712052439|广西|1869766702|我不爱吃鸡爪|慰问前线女兵|1
1712051813|山西|7821718027|落下同一颗太阳喔|@暗瞳清水|0
1712067881|北京|2459043154|天使的彩虹糖|就是以色列的苍鹭无人机俄罗斯简装版~没了以色列支持，俄罗斯连无人机都做不出来。战斗民族...笑死了|1
1712093482|广东|7848238749|双龍降魔平妖|吴军威武|0
1712087893|广西|7793086175|用户7793086175|菜俄|1
1712072525|北京|3261952612|用户老周简评|是预测不是许愿|0
1712067729|广西|7418953066|无关紧要的情况|有一条实现算你赢|1
1712070312|日本|7906541398|用户wsled|房地产不可能复苏的|0
1712070567|北京|1819891274|守道林壑|转，年底看哪一个能实现|0
1712070853|海南|3806572227|敬天爱人2006|这是中了五千亿的彩票吗|1
1712072976|山西|1733937255|藏书龙渊阁|房地产就那么趴着挺好，股市强劲复苏|0
1712067731|山东|1179929117|袅袅凫岛|敢说，能实现的不超过两条。|1
1712068645|广东|7813174020|活在当下10512|天，你别放一起预测。一反都反了。你是何居心|1
1712071610|四川|5227601900|红花怒山河|我想顶你，但房地产复苏实在是太不可能了！|0
1712072407|上海|1050176865|不锈生活|最后一项|0
1712066652|上海|5954713903|期待自由的那天2022|几个菜，喝这样|1
1712066433|福建|3220590510|苏午暮烟|做梦|1
1712075935|宁夏|5487807148|木村拖债_|梦还是你会梦|1
1712068334|广东|1885754512|SZ老默|发白日梦|1
1712079154|广西|2282101165|yanwdgp1969|一碟花生米也不是很贵啊|1
1712069496|广东|5866075996|醒来的森林一直在|明天就能实现，只争朝夕！|0
1712076270|安徽|7878517984|永乐轩2023|异想天开啊|1
1712087595|山东|5733460858|过-云|闹笑话呢|1
1712071096|河南|1908536815|郑州陈雨|没新闻可以不发|1
1712046983|黑龙江|2217213107|思旭99|杀人还要诛心？|0
1712056623|河南|7351385496|8点钟-有骨气|哪里都一样，拜登儿子犯得事，在哪都得无期徒刑。|0
1712066604|湖北|7346446675|你看这人多捞哦|打起仗来 这方面每个国家都一样吧|0
1712046634|广西|2090732925|全都要ALLIN|砂仁还要猪心|1
1712048622|广东|1763632810|你打我的我打你的|整得一手好活|0
1712064504|重庆|1488996005|森公子|最后那个没看懂😄😄|0
1712062518|上海|1428155273|szk8888|最后一个动作亮了|0
1712052095|广东|1955197802|来日并未方长|俄罗斯不也是这样吗|0
1712065791|山东|6574550983|用户6574550983|前方吃紧，后方紧吃|1
1712080472|福建|2960385773|吖炑|哈哈这老美无所不用其极|0
1712049343|江苏|1205032367|nying2012|抓壮丁抓过去的，人也不愿意，没办法|0
1712072751|江西|5973294685|狼之暴走|29秒是亮点啊 |0
1712061317|北京|6319362705|用户6319362705|俄罗斯难道不是？|1
1712049139|广西|6056993818|shen_2002|都一样|0
1712047836|重庆|7875014674|昆特专家杰骆驼mk2|虾仁炒猪心|0
1712087808|湖北|6012774291|哆啦A梦做错了什么|活儿整得不错|0
1712047584|河北|7703496357|code_loong|满分！|0
1712049455|浙江|2730701682|水三變|哈哈 真诛心|0
1712074779|浙江|1789956513|黑皮猪1789956513|支持！|0
1712070774|河南|5778674207|看的我一愣一愣|越来越离谱|1
1712069127|山西|7028834351|赢在有界|这是放的啥屁呀？|1
1712076537|福建|1777443442|Awincc|拭目以待|0
1712071773|辽宁|3040861695|寂寞新之助|除了生孩子这个，其他的都是扯|1
1712076827|浙江|6616637308|酱油瓶盖666|中国股票将重回2的时代。|0
1712070760|江苏|2724229627|苏易66|愿您所愿！|0
1712082561|河南|7907431096|如雾起云涌|房地产还是别想了|1
1712073315|福建|7137065492|灯塔国驻华总代理|一个都不会发生|0
1712070440|四川|6486340069|胜思维|痴人说梦吗？|1
1712076114|四川|6424481180|至襌居士一日譚|说梦话|1
1712073087|内蒙古|7657187323|向右向右03|幽默闹钟|1
1712072957|广东|1588218660|我20一生14|想像很完美|0
1712073897|江苏|7385996728|金陵哥萨克|高级黑，不是痴人说梦|0
1712071783|广西|1449271637|Forrest-Te|许愿？|1
1712070875|内蒙古|5999468146|金面佛1898|意淫|1
1712051698|内蒙古|1348267373|大地挽歌|哈哈哈哈哈哈哈，炮灰和蜜罐|0
1712049753|陕西|1404266732|邪神_一念成魔|这乌克兰征兵处主任让我想起了《白鹿原》里的鹿子霖|0
1712049429|山东|5451622595|tobydog|不亲我，就把你男人征兵|0
1712049132|广东|6243596947|丢了火柴的鱼|@捡起火柴的乌鸦|0
1712047942|天津|7845574598|下一条微博是个傻子发的|没准先被自己人给嘣了|0
1712047773|湖北|1698747451|此人屏蔽中呢|回复@哇大宋悠:你忘了他是军官？|1
1712047705|北京|7628007465|神奇动物特约观测站|自怨上前线|0
1712046674|四川|7319580113|杀了个小熊|@Woozikk|0
1712021481|浙江|6347754723|马小花Maer39|男人，狗改不了吃屎。但是一手拿枪一手抱女人，貌似个男人都不弱。前几天，哈马斯62岁领导哈尼亚老头子刚刚娶了位28岁貌美如花的新娘。唉，在加沙巴勒斯坦民众的葬礼上难得的喜事啊……不会是哈尼亚想为加沙难民冲喜吧？哈哈，为难了领导哈尼亚哦|1
1712011449|上海|1810772460|仲秋雨夜|“自愿”……|1
1712046535|北京|1628475410|神仙丁鹏|这应该算性骚扰|0
1712072447|广东|7819552613|不要动我的流浪气球|听说3000公斤级别的威力堪比小型战术核武器|0
1712070949|北京|1413645865|幕末剑心|科大 我觉的我们这些乌友们应该顶上去，应该有人带领我们真刀实枪的支持乌克兰。科大，你说呢？|1
1712070937|广东|7551171618|用户7551171618|爱国者连高超音速都能拦截，还怕区区几个航空炸弹？|0
1712071532|山东|7418741879|日月潭解放宣传大队|正义在乌克兰那边，炸弹在俄罗斯手里，再微小的正义，也比最厉害的炸弹有威力，乌克兰必胜，三天打到莫斯科郊外的晚上|0
1712072185|广东|5975016672|简杰明_|留给乌克兰的时间还有多久？一小时22分？|0
1712073219|山东|7845285083|芍药的余香|胡说，俄军能打下几个城镇全靠人海战术，用无数的尸体攻下了马林卡和阿夫迪夫卡，看起来俄军赢了，其实伤亡比已经达到了10:1，而且乌克兰有世界第一的防空部队，半个月打下十几架俄军战机，俄军消耗不起，一定会输|0
1712077285|江苏|1367223105|别拿那玻璃|只要有F16，只要有爱国者，一切都会好起来的！|0
1712081829|广东|7238292666|急冻柚子初号机|这个套件乌克兰也能安装在自家的航弹上，关键还是缺少可以高空投掷的载具啊，之前搞下来那么多预警机，敌人的空中缺失一大块缺口，现在俄军不知道还能不能维系全空域预警了，要是有几架轰炸机就好了，很多储油设施不用大型航弹是炸不透的，无人机装药量有限|0
1712075435|山西|5919591436|理行1973|俄罗斯对乌克兰领土进行猛烈的轰炸至乌克兰老百姓伤亡惨重。为啥咱老百姓对俄的残暴恶行就是恨不起来。|0
1712071005|北京|6208751642|基洛夫飞艇100|米帝现在似乎想把乌克兰完全扔给欧洲了。反正大毛现在已经被耗的差不多了。欧洲自己就能应付。米帝现在还是在聚精会神地算计怎么害死兔子。|0
1712077342|江苏|7757354174|过尽松陵路漫长|前方炮灰不够，借着莫斯科恐袭案利益最大化，顺势春招十五万炮灰填线。可前方战线几无变化。|1
1712071138|山东|6222235256|用户6222235256|不多？1小时22分还是撑得住的。打下基辅再吹不晚|1
1712071937|河南|7909205497|用户7909205497|死的越多，两个民族仇恨越大，阿普和阿泽真是两个罪人。|1
1712071677|中国香港|7342083964|梭哈的Frank|没事的，微博有数十万乌友，他们众筹一艘船去前线支持乌克兰|0
1712072411|上海|7418502704|环球精神病院上海分院|打够了等一等欧盟给支援，支援到来后再轰一波，然后再等欧美援交，再轰，再等……|1
1712076071|广东|6149449809|brother123gogogo|留给俄罗斯的时时间不多，炼油厂炸完飞机没油就只能手抱炸药包上了|0
1712077363|河南|5512365875|屋小龙|这是个平行世界，鹅粉那里乌军被炸的人仰马翻，乌粉那里鹅军被炸的人仰马翻！|0
1712080940|四川|2646781527|不好吃铲我耳si|5000的已经在路上了。还有9000的。乌克兰一定要挺住啊！继续消耗大鹅吧，把北约也拉下水和大鹅直接干算是你功德一件。|1
1712076487|安徽|2464794270|歌乐嘉陵|又怕普京吃苦又怕普京开路虎，鸟克兰加油顶住啊，天灵盖不够来简中募捐一批天灵盖|1
1712078056|江苏|7757354174|过尽松陵路漫长|俄罗斯进攻中。|0
1712071719|江苏|5870126096|惠岩松泉|房地产复活难|0
1712072021|江苏|3548865811|一丁118|真的假的|0
1712071836|安徽|2826916281|Y教主116|越往后越扯淡|1
1712070620|辽宁|1992294777|红星照我去流浪|醒醒吧，今天4月2号了|1
1712063914|广东|6352731942|渠江股份2|错了，房地产弃子了！|1
1712076783|辽宁|7441585645|辉哥7441585645|梦醒时分|0
1712070466|河南|5814147834|2024必过过|我怀疑你喝多了|1
1712080615|河北|1813883097|九色尘埃|房地产再“复苏”也就快亡国了|0
1712073087|上海|1611637064|jianjunguan|感觉大概率都不会发生|0
1712071552|北京|1733983553|盼望着那一天|愿望是不错|0
1712092691|安徽|1151887201|破山高林|做梦也不能这样做法。|1
1712090134|上海|1686465695|迷你世界aa|饿粉这嘴|1
1712069203|四川|1030385260|风吹路干|喝高了|1
1712070016|上海|6241714264|臻鄯镁|这个得4202年吧|1
1712070131|河南|7810383826|我也不知道2023|梦的不赖|1
1712069489|中国|7826889944|恰克与飞鸟200903|几盘菜喝这么多？|1
1712078771|上海|7478443881|张渝生730|基本上是一厢祈愿|1
1712073856|河南|5543521353|动人的是野玫瑰|连续感染，经常发烧|1
1712089869|湖南|7892817640|跑滴滴的老刘|肯定没睡醒。|1
1712054797|广东|7880934596|半只蛋黄派_41391|确实打起仗来，哪个国家都一个屌样|1
1712053941|重庆|6320056729|大米稀饭和小米粥|俄罗斯宣传甩我们的垃圾文宣几个星球|1
1712072966|广西|3300411173|手机用户3300411173|留给侵略者的时间不多|1
1712080540|四川|2272128685|我是渣渣_张|俄罗斯这样干就是实实在在的恐怖组织|0
1712076746|柬埔寨|1407158013|BearGuard|留给鹅毛的时间不多了|1
1712071979|上海|1567994944|科克兰木的白杨|乌有之乡|0
1712076446|湖北|1679479681|海贼王Luffy|应该是空运过去的炸弹没做好对接  |0
1712082661|北京|3019466051|碼驡|留给俄罗斯的时间也就是到年底美国大选落定时候。得在美国重新提供防空系统给乌之前搞定，从过往表现看，这个很难。|0
1712075990|天津|6636977463|塔尓塔罗斯|二战时期，德国提尔皮茨号就是被重5.5吨的高脚杯炸弹炸沉的|0
1712080600|中国|1840388794|重度路怒症|乌贼们，该你们出马了|1
1712079001|北京|7742689130|一年_12个月_365天|老美的预警机好像也消失了一样，诡异的世界，后台都发生了什么让欧美缩手缩脚的事|0
1712073558|上海|2593592733|上海臭娃娃|《心里层面的震撼更易摧垮敌方意志》|1
1712075685|浙江|1465433845|你能肿么办|有防空导弹也不合算啊，一颗炸弹才多少钱，|0
1712084856|北京|6850165632|破晓831|梅氏面包篮|1
1712087338|广东|7785388991|是这个pan|乌粉：不可能，绝对不可能|1
1712074006|北京|1725351210|稻田青蛙2012|加大产量啊|0
1712073267|河北|7755033920|米塞斯的凝视|烧一壶又一战封神了。|1
1712080590|四川|7856855541|木场修修|不至于吧|0
1712072801|广东|3176465897|东哥努力让自己开心|@波兰驻华大使馆 @芬兰驻华使领馆 大波波大芬芬千万别怂啊，上啊|1
1712071874|北京|5037987841|来一碗加浓美式|北约怎么还不下场帮忙，有点心疼小泽，普丁也太坏了，连续输出也不让小泽休息一下|1
1712071307|广东|3165247297|太阳木木0482|打了两年多，俄好像摸到些门道了，花俏的先进玩意中看不中用，开路还是大炸逼好使，FAB越整越大，一发还有活人就两发。|1
1712076680|福建|7741580768|咿咿呀呀_202202|你是要抬高房价的吧|0
1712070736|福建|6979685519|真友真言真人|理想主义|0
1712071118|陕西|6136009774|王三傻吆|睡了沒腥|1
1712073196|福建|5033087282|用户dutwe12b7m|睡醒了吗？|1
1712070031|青海|5251851097|以哈哈为名|阿巴阿巴阿巴|0
1712072386|广西|1773586805|诗意的优游|反着来系列|1
1712071817|陕西|3946418649|跳进火里的鱼1067649327|脑水肿|1
1712072709|江苏|7699823550|学习为主_92047|洗洗睡|1
1712078179|陕西|6716304358|401爱撕机魔|该吃药💊了|1
1712070936|上海|1890720024|沪上尾生|想法是好滴|0
1712070835|安徽|7362597897|谦卦大吉1|瞎编乱造|1
1712089744|天津|1660828462|永远跟随E大捡垃圾|一个都不靠谱|0
1712077107|四川|2628565637|小关庙大旗|喝多少啊|1
1712066876|河南|7797797117|Mouuun|牛鬼蛇神|1
1712070703|江苏|2289868751|宁静致远xujian|梦境|0
1712076515|浙江|7857260953|郑礼奇|哈哈|0
1712071783|河南|5922787056|时光old李98620|节日笑话|1
1712081702|浙江|5516972195|西湖TFBOYS|阴阳怪气没意思|1
1712078022|浙江|1081906622|佛心润意|酒喝了多少|1
1712069080|北京|2184045370|tianan马甲|不靠谱|0
1712071593|广西|6164009353|白白白杨丶|纱布|1
1712071476|黑龙江|5890719727|南雁微博1|醒醒吧，大哥。|1
1712072583|河北|7747785611|冷水泡茶-333|你为何要放弃治疗？|1
1712074708|吉林|1402226447|除了诗和远方还有你|醒醒吧|1
1712071074|广东|3282375652|金灵301|起床了|1
1712064205|黑龙江|3866161097|雪舞飞扬啊|想法是美好的|0
1712072582|福建|3889873466|木木成林6|钩鱼？|1
1712080002|广东|7881973520|我呀7881973520|几个菜？|1
1712072305|山东|2650010251|XF晴耕雨读|喝高了吧|1
1712092826|北京|2217329257|印钞票的轮回|做白日梦呢，三战倒计时了，其他都是假的。|0
1712089832|四川|1413607871|西瓜8是浮云|日本被孤立这点，很悲观。现在整个欧美和日本在这点上穿一条裤子|0
1712088494|福建|7907575705|MrLlluly|跟中金公司一样人来疯|1
1712087047|湖南|7870524060|琅琅钱鲲|第一条就不可能，俄乌战争绝不可能今年结束|0
1712086593|江苏|1909864884|丑武松|今天是4月2号，不是4月1号。|1
1712086124|四川|5107034126|拥体的微博|白痴|1
1712083891|浙江|7768856397|用户7768856397|测不准挖祖坟？|1
1712083550|山东|5468311932|志豪02093|看到了房地产再次腾飞，就知道是个胡吊扯的专家|1
1712081819|四川|7767209130|糖尿病预备队队长|让几千万组织人员上班养12亿老百姓|0
1712081798|北京|7758975865|风和日丽的阴天200601|满脑子💩！|1
1712081318|新疆|1240493544|天然智能|只要美国倒了，这些都不是事。|0
1712080137|北京|7908972279|种花家的千年兔士|#人民眼睛雪亮# 人口下滑，与房地产复苏是矛盾的。其他的马马虎虎。|0
1712078593|江苏|5796771845|50度太阳|你有多傻❌啊|1
1712078049|广西|1624829723|豆腐师兄-tofu|看到房地产那一个，就知道你这纯属不正常|1
1712075041|上海|1194844472|goodwd118|年底复盘一个都没实现|0
1712074257|陕西|3659518722|放轻松1975|但凡配几粒花生米，也不至于喝成这样|1
1712073737|广东|7903231630|邮箱可以吗|你要是写成2024愿望清单会好些|0
1712071328|四川|1040317647|青春白杨树2010|哈哈，是不是刚刚从精神病医院跑出来！？脑袋被驴踢了|1
1712071105|浙江|7909628182|秦岭tim|你这是预测呢还是许愿呢？|1
1712069815|内蒙古|1035721334|A底线思维A|台湾还是没统一|0
1712069228|湖南|1407440515|飘歌007|全预测反了|0
1712067581|新疆|7337374107|计算机阿胶阿胶|永久中立国是什么东西？现在谁还认|1
1712066818|辽宁|1648674143|泽321|中国的A股经历大牛市让全世界股市望尘莫及|0
1712066814|北京|1683611284|奶爸雪过云清|万一。。。|0
1712066558|贵州|7326655263|一片老边皮|最后世界大战爆发|0
1712077306|广东|6835607752|超级Tu-95MS吖|一个无人机也摧毁不了工厂啊|0
1712080083|广东|7766066279|大大肥宝肥之宝|学伊朗整个厂房加满铁丝网|0
1712080651|广东|1637563750|梧桐小白|战略工厂还要东移！|0
1712079062|云南|6377867153|怒羅吸裸|但是炸了“毛丝莱斯”汽车厂门外的宿舍，不过有一说一，这个汽车厂也搞无人机。“毛斯莱斯”的双涡轮V12（和保时捷合作搞的，8缸600马力，12缸800马力，10AT）也用来供应猎户座大型长时无人机。|0
1712004629|北京|5781222003|钲洋12345|征兵黄俄吧，|1
1711953729|辽宁|6012281878|不懂历史的小学生|那个黑龙江火车是弱智|1
1711952977|黑龙江|7895301064|黑龙江火车迷|现在搞高压统治的是泽连斯基，只要反对泽连斯基，就等着抓壮丁|0
1711960693|广东|5874684914|娱乐宜乐之|自发的黄俄真的很多，身边到处都是。|1
1711957949|浙江|6681503244|战将妖哥|我相信，追责地堡男的日子很近了|1
1711954348|浙江|1400655524|鱼尾吧Percy|这15万每年都征，是义务兵。|0
1711959850|北京|3226146525|小舟从此逝123|乌科兰打了两年伤亡两三万。肯定是赢麻了|0
1711952951|黑龙江|7895301064|黑龙江火车迷|还没武器呢，乌克兰自己都不信|0
1711956819|广东|7600111882|嘉氏佰_|//@AAA锦衣夜行::: 离天堂太远，离狗俄罗斯太近，狗俄罗斯的邻居没有一个不被咬的支离破碎，轻的割土地，重的灭国，谁能找出一个不被咬的邻居|1
1711959781|浙江|7841309546|铁臂阿童木2023|有一种川粉认为，只要川普上台地精就会吐出2月24号之后的领土收益，我个人感觉这不是地精性格，大家怎么看|1
1711954435|广东|6062052779|Tong6062052779|对，为了普帝生命能延续，每月几万士兵的生命不算什么！|1
1711959950|上海|1416708042|AK阿凯AK|例行春季征兵，21年22年都是13.4万，23年14.7万，24年15万。唉，数据调研起码做一下。|0
1711957239|广东|3234029150|远方的东方山|大俄这是第几轮征兵了？真当人力无穷啊。|1
1711957157|江苏|7559231259|银亿叁个斯果霉幺幺久舔舔果霉驻|每月损耗三万这……………|0
1711954745|湖北|6249220999|节奏扳道工|听说你美增加了对俄硝化纤维的出口|0
1711954039|湖北|6371492018|郑先生2026|你们老美自己没武器吧，小泽都抗不住了，你给点弹药怎么了，别小气啊|1
1711967001|辽宁|2608158551|Rorschar|两年战争，乌克兰才死三万人，经济增长5%，再打十年，俄罗斯还能抗住吗？优势在我，这仗要接着打。|0
1711993217|黑龙江|2175145185|远方的烛火|俄罗斯正常年度例行征兵，也不会去前线。乌克兰可是在到处抓壮丁。连美国国务院都质疑司机在故意隐瞒阵亡数据。|0
1711974902|江苏|6298572195|追忆剑雪封喉|会不会是欧美北约有意间慢慢的温水煮青蛙般的狡杀俄罗斯？|0
1711985568|浙江|2602580224|大大的MMMM|所以还是干他的钱袋子-炼油厂有效，在他们国家钱比人金贵。|0
1712075859|宁夏|1352695243|碌碌_82240|“给我二十年还你一个强大俄罗斯”是你吹的nb吧，你咋不说也是被🇺🇸逼得吹牛逼|1
1712088054|河南|3967231381|口味独特得很|“俄罗斯人最爱好和平”这句真好，屋里撒谎的不怕遭雷劈是吧？|0
1712083100|辽宁|3024807143|卐孙长卿卍|我好想知道我要和我媳妇说。是她逼迫我去的洗浴中心。她能打死我了吗？|1
1712078635|广东|7834068211|_7483849928|全球围殴普大帝的普鹅帝国一个，能叫世界大战？|1
1712079957|广东|7790299594|狂傲的狂生|//@_7483849928:全球围殴普大帝的普鹅帝国一个，能叫世界大战？|1
1712086233|山东|7732081971|夏天的影子15177|有点歇斯底里了|1
1712075865|山西|7817066419|漠漠202301|我们是为了和平才打人的|0
1712089919|四川|7857893713|始终不谙世事|上一个嘴炮了得是萨达姆的发言人。|0
1712092886|辽宁|7868600161|头衔多多|标子最需要贞洁|1
1712091320|湖南|7714500580|闲暇信步szj|这娘们一看就不是一个好人|1
1712079633|天津|6294930056|二立还是二里|哎你去欧区声援乌克兰去吧 自费 你还去吗|0
1712085029|新疆|7490726676|用户7490726676|如果当年希拉里当选，波罗申科会得到大量军援，乌东恐怖分子会被彻底击溃。|0
1712082316|广东|7813267539|用户7813267539|4月1日。大家知道什么节日|1
1712085315|新疆|7892591884|那时候还是很期待这首歌啊|俄逻辑就是强|0
1712088751|江苏|1031769205|威哥-勇往直前|谎话连篇|1
1712091888|河北|7485592158|天下大路行|转发微博|0
1712077967|广东|7911521215|一缕孤烟21|扎哈裸娃把赵长贵忽悠得来一句“美国情报就是个笑话＂。结果成了全世界笑话|0
1712077470|四川|1493019367|蓝色的亚德里亚海|俄罗斯养的哈巴狗真多|1
1712037313|山西|1988446383|湖海论命|丁丁这样干真的很好，必须的|1
1712030158|江苏|6193809410|西门吹穴666999|横竖都是死，早晚的事|0
1711964191|江苏|1752182902|成了个脱离了高级趣味的人|乌克兰国际武器试验场专由卧底普京免费特供活体|1
1711982457|江苏|1257870617|凡尘青竹|拿破仑，征莫斯科，一仗死亡46万|0
1711976962|江西|6767310171|我son姓胡|挺好的，俄罗斯男人打光了，到时候直接出兵和平接受丢失的外东北|0
1712048257|江苏|3323859654|萌萌的zsy|别人准备跟北约开打你说消耗大，你真当都在墙内混阿|0
1712081968|上海|2609789055|海月城|俄罗斯的兵源，那叫做 牲口兵。美国兵，那叫做爷爷兵。死掉再多的俄国牲口，也不影响大帝的统治，反而会加强统治。要是美国死个3万，闹翻天了。我也赞同把国内的俄罗斯粉丝，给征过去，少些麻烦，送去乌克兰当炮灰。|1
1712047686|北京|1001080143|万古长空心无间|再打半年，大帝就得抓紧推进落实提高妇女权利、保家卫国大局面前男女平权了|0
1711963534|云南|5539761032|村口一疯疯|黄鹅效忠的机会到了|1
1711968198|江苏|5639070952|海底稻草人|俄罗斯每月损耗兵力3万，未来三个月征兵15万，谁数学好，帮忙算一算，俄乌战争按照2年整计算，俄军在此期间共损耗多少兵力？且15万兵力能耗几个月，还需征兵多少万才能平安度过2024？|0
1711958943|河北|1270928605|常箐君|俄每年退役军人也是这么多吧|0
1712066750|江苏|6398315511|依依东望灬|乌克兰加油|0
1712002503|广东|2180441510|小磨外公|😄每月消耗3万多，增兵15万夠用半年了！|0
1712054803|广东|1986859150|当猴遇上狗|目前局势乌克兰应在加强防守的同时，增加袭击俄后援，包括打击克里米亚，重点是增大对俄本土炼油设施打击。这样既可以减少俄战争的财政支持，也可以推高油价，美帝的通胀也加剧，迫使美帝加大援助|0
1711954372|山东|1533569565|赵满福|大野心撑破小肚皮，尼古拉三世来了…|1
1711967392|江西|7698996297|亚古兽耳|前线无耗材地板男为了续命又要开始增炮灰|1
1711953446|山东|2713944707|小摩托维修工|白色恐怖|0
1711979405|湖南|2712088750|小球宝好|黄俄们很孝顺啊|1
1712009301|广东|3395466684|九里之龙|还是嘴硬|1
1711964726|内蒙古|7730735224|天天开开心心学习|炮灰攻略|0
1711956548|广东|6084296577|用户6084296577|胡说八道|1
1711957589|上海|7401786319|江之南85|博主评论火眼金睛|0
1711960274|山东|2209568767|浅浅而欢唱|这都是生命呀|0
1711955240|云南|2636622513|司机兔咖啡|正解|0
1712010694|安徽|7332205753|用户Lv7_Lv9|转发微博|0
1711954396|江苏|7885288359|静水流深可以用|补充四大主力|0
1711960882|上海|1863817714|呜哈哈哈维奇|吹牛逼不打草稿|1
1711957049|北京|7803975454|再向虎山行2022|此微博已被攻陷|0
1711957904|山东|3218563381|寄意寒星I|这不够半年的啊|0
1712052589|四川|5927084988|米黍WU|恐袭之后，普京就进签征兵命令 , 时机正好。以俄乌战场的残酷程度, 15万人不够打一年的消耗 , 如果乌克兰能咬着牙, 在动员出50到100万兵力 , 而且北约的军援持续不断 ,  乌克兰能够在两年内杀伤俄罗斯100万左右的青壮年 ,  即便俄罗斯最后能靠资源优势取得胜利 ,  胜利的俄罗斯也是一个残废的俄罗斯!|0
1712045807|山东|7034292268|WF_霏雨|蛾畜必亡！|1
1712045163|浙江|7276914757|0小虎087215|狗🐶子还真有，霉🐶|1
1711995677|江苏|7911116672|种牙匠徐乃伟|过几年一死，什么也不用管了|1
1711980441|河北|7786586233|用户7786586233|美帝的奴才|1
1711979366|湖南|2712088750|小球宝好|留言的傻B不少|1
1711974804|河南|1404011930|璞写-陈璞随想随写|15万人里有一半需要用在内部稳定上|0
